loss_train,loss_val,accuracy_val,accuracy_train
41.0146484375,13.735620498657227,0.11607142857142858,0.09077380952380952
24.141868591308594,8.844730377197266,0.43973214285714285,0.44568452380952384
19.201091766357422,7.201733589172363,0.4732142857142857,0.48660714285714285
20.11457061767578,7.954549789428711,0.4486607142857143,0.44494047619047616
16.934099197387695,5.712236404418945,0.4375,0.44568452380952384
15.597570419311523,5.01770544052124,0.44419642857142855,0.44568452380952384
14.264320373535156,4.825974464416504,0.4888392857142857,0.49851190476190477
13.175724983215332,4.4419708251953125,0.49776785714285715,0.5178571428571429
12.550929069519043,4.1252522468566895,0.5089285714285714,0.5260416666666666
12.259956359863281,4.087008953094482,0.49776785714285715,0.5193452380952381
11.473618507385254,3.866905450820923,0.5111607142857143,0.5252976190476191
11.22543716430664,3.941769599914551,0.49330357142857145,0.5223214285714286
10.610225677490234,3.6422219276428223,0.5066964285714286,0.5252976190476191
10.35993766784668,3.659841299057007,0.5111607142857143,0.5245535714285714
9.84264850616455,3.536470413208008,0.5044642857142857,0.5238095238095238
10.304136276245117,3.5138144493103027,0.5,0.5230654761904762
10.240478515625,3.3620784282684326,0.5044642857142857,0.5252976190476191
9.996946334838867,3.2761030197143555,0.5,0.5200892857142857
9.275229454040527,3.1425905227661133,0.5022321428571429,0.5238095238095238
9.134278297424316,3.032085657119751,0.5111607142857143,0.5245535714285714
8.492548942565918,2.8578920364379883,0.5111607142857143,0.5290178571428571
8.172333717346191,2.7514681816101074,0.5758928571428571,0.5796130952380952
8.437675476074219,2.5679244995117188,0.6138392857142857,0.6116071428571429
8.147886276245117,2.4971096515655518,0.6540178571428571,0.7023809523809523
8.039793014526367,2.7612078189849854,0.6696428571428571,0.7023809523809523
8.530860900878906,2.8152453899383545,0.6540178571428571,0.7239583333333334
7.974033355712891,2.854018211364746,0.6741071428571429,0.7135416666666666
7.5528035163879395,2.6896345615386963,0.6495535714285714,0.7135416666666666
7.405856609344482,2.449097156524658,0.6450892857142857,0.7083333333333334
6.7197489738464355,2.3512728214263916,0.6696428571428571,0.7105654761904762
6.720789909362793,2.3114006519317627,0.6584821428571429,0.7016369047619048
6.793211936950684,2.303572416305542,0.6607142857142857,0.6986607142857143
6.307226181030273,2.2584691047668457,0.6517857142857143,0.7075892857142857
6.534225940704346,2.2586307525634766,0.6517857142857143,0.7090773809523809
5.999523162841797,2.174955129623413,0.6540178571428571,0.7165178571428571
6.396289825439453,2.13969087600708,0.6785714285714286,0.7306547619047619
5.631906509399414,2.1957240104675293,0.6808035714285714,0.7433035714285714
6.014328479766846,2.0487303733825684,0.6785714285714286,0.7373511904761905
5.622886657714844,2.039708137512207,0.671875,0.7373511904761905
5.591378211975098,2.085263252258301,0.6875,0.7380952380952381
5.421148300170898,2.0355186462402344,0.6808035714285714,0.7373511904761905
5.526350975036621,2.030244827270508,0.6964285714285714,0.7462797619047619
5.578039169311523,1.9345037937164307,0.6941964285714286,0.7455357142857143
5.53085470199585,2.019900321960449,0.671875,0.7366071428571429
5.575319766998291,1.9594104290008545,0.6852678571428571,0.7447916666666666
5.362448215484619,1.9332233667373657,0.6741071428571429,0.7403273809523809
5.213994026184082,1.9065096378326416,0.6741071428571429,0.7358630952380952
5.137084007263184,1.92999267578125,0.6696428571428571,0.7321428571428571
5.259888172149658,1.8832268714904785,0.6741071428571429,0.7425595238095238
4.805746555328369,1.8993654251098633,0.6741071428571429,0.7403273809523809
5.3346734046936035,1.7464603185653687,0.6763392857142857,0.7418154761904762
4.880125999450684,1.7686855792999268,0.6741071428571429,0.7336309523809523
4.933931827545166,1.8028372526168823,0.6830357142857143,0.7358630952380952
4.8488311767578125,1.8034381866455078,0.6763392857142857,0.7403273809523809
4.834567070007324,1.6826238632202148,0.6941964285714286,0.7418154761904762
4.634840965270996,1.6892551183700562,0.6852678571428571,0.7410714285714286
4.853666305541992,1.5815821886062622,0.6852678571428571,0.7313988095238095
4.73744010925293,1.7127851247787476,0.6808035714285714,0.7395833333333334
4.851747989654541,1.6951950788497925,0.6741071428571429,0.7388392857142857
4.898032188415527,1.628066897392273,0.7075892857142857,0.7477678571428571
4.6113810539245605,1.6537734270095825,0.7120535714285714,0.7462797619047619
4.613834857940674,1.749299168586731,0.6919642857142857,0.7470238095238095
5.022037506103516,1.632293939590454,0.7098214285714286,0.7507440476190477
4.462438106536865,1.6611534357070923,0.6964285714285714,0.75
4.4428606033325195,1.6656231880187988,0.703125,0.7433035714285714
4.289046764373779,1.6985502243041992,0.6852678571428571,0.7462797619047619
4.40496301651001,1.703227162361145,0.6897321428571429,0.7440476190476191
4.481898784637451,1.5890538692474365,0.6919642857142857,0.7507440476190477
4.402426719665527,1.569270372390747,0.7008928571428571,0.7492559523809523
4.481739044189453,1.5977965593338013,0.7075892857142857,0.7507440476190477
4.355842590332031,1.56890869140625,0.7098214285714286,0.7440476190476191
4.436093330383301,1.5022194385528564,0.7142857142857143,0.7537202380952381
4.691261291503906,1.4738415479660034,0.7075892857142857,0.7477678571428571
4.44256591796875,1.6114575862884521,0.7120535714285714,0.7544642857142857
4.902409076690674,1.6089963912963867,0.71875,0.7589285714285714
4.487336158752441,1.517379879951477,0.71875,0.7574404761904762
4.872135162353516,1.4835965633392334,0.71875,0.7648809523809523
4.417642116546631,1.4522275924682617,0.71875,0.7589285714285714
4.40228796005249,1.4773668050765991,0.703125,0.7559523809523809
4.527610778808594,1.5174826383590698,0.6986607142857143,0.7507440476190477
4.5751495361328125,1.4903502464294434,0.7120535714285714,0.7633928571428571
4.612803936004639,1.4894413948059082,0.7209821428571429,0.7693452380952381
4.3202223777771,1.442392110824585,0.734375,0.7700892857142857
4.335541248321533,1.5422439575195312,0.7209821428571429,0.7641369047619048
4.237549781799316,1.5616488456726074,0.7366071428571429,0.7663690476190477
4.398210048675537,1.4325395822525024,0.734375,0.7693452380952381
