loss_train,loss_val,accuracy_train,accuracy_val
41.130943298339844,13.908937454223633,0.10714285714285714,0.08854166666666667
31.536205291748047,8.41317367553711,0.4575892857142857,0.4694940476190476
22.73642349243164,7.727405071258545,0.43526785714285715,0.44568452380952384
17.847475051879883,6.264339447021484,0.4375,0.44494047619047616
17.502626419067383,5.657026767730713,0.4486607142857143,0.44494047619047616
16.307064056396484,5.260280132293701,0.4419642857142857,0.44047619047619047
15.918391227722168,4.964035987854004,0.4419642857142857,0.44568452380952384
14.284406661987305,4.684142112731934,0.43973214285714285,0.44568452380952384
13.948351860046387,4.341314315795898,0.4732142857142857,0.48139880952380953
13.624290466308594,4.267671585083008,0.47767857142857145,0.49851190476190477
13.352063179016113,4.253566265106201,0.47544642857142855,0.5022321428571429
12.268136978149414,4.018581867218018,0.4955357142857143,0.5186011904761905
11.87950325012207,3.969658136367798,0.5022321428571429,0.5163690476190477
12.191747665405273,4.018878936767578,0.4955357142857143,0.515625
11.274449348449707,3.8535044193267822,0.5,0.515625
11.484518051147461,3.79645037651062,0.5089285714285714,0.5275297619047619
11.217123985290527,3.771757125854492,0.5066964285714286,0.5245535714285714
10.927437782287598,3.7473978996276855,0.5,0.5208333333333334
10.839094161987305,3.609722375869751,0.5066964285714286,0.5282738095238095
10.058505058288574,3.6397299766540527,0.5111607142857143,0.5290178571428571
10.255098342895508,3.601149320602417,0.5089285714285714,0.5372023809523809
9.571725845336914,3.4443559646606445,0.53125,0.5386904761904762
9.585707664489746,3.2907514572143555,0.5446428571428571,0.5483630952380952
9.234457015991211,3.3989076614379883,0.5424107142857143,0.5513392857142857
9.323623657226562,3.4273502826690674,0.5580357142857143,0.5654761904761905
8.70245361328125,3.26587176322937,0.5803571428571429,0.5758928571428571
8.650397300720215,3.1668903827667236,0.5892857142857143,0.5758928571428571
8.416459083557129,3.106247901916504,0.6205357142857143,0.5974702380952381
8.326974868774414,3.079554557800293,0.6428571428571429,0.6287202380952381
7.872928619384766,3.0102295875549316,0.6540178571428571,0.6495535714285714
7.961144924163818,3.03857159614563,0.6785714285714286,0.6875
7.618824005126953,2.9720370769500732,0.6919642857142857,0.7061011904761905
7.586021423339844,2.7888376712799072,0.6919642857142857,0.703125
7.417023181915283,2.8037753105163574,0.6852678571428571,0.7053571428571429
7.325390815734863,2.870978355407715,0.6852678571428571,0.7239583333333334
7.2767157554626465,2.75433349609375,0.6919642857142857,0.7254464285714286
6.961347579956055,2.5929105281829834,0.6941964285714286,0.7276785714285714
6.786306858062744,2.4726059436798096,0.6897321428571429,0.7194940476190477
6.461332321166992,2.5219216346740723,0.6941964285714286,0.7291666666666666
6.794007778167725,2.7516586780548096,0.6875,0.7321428571428571
6.761809825897217,2.3020482063293457,0.6964285714285714,0.7291666666666666
6.657965660095215,2.4111502170562744,0.6941964285714286,0.7380952380952381
6.311936378479004,2.459411382675171,0.6919642857142857,0.7380952380952381
6.521458148956299,2.5914626121520996,0.6875,0.7388392857142857
6.43217658996582,2.2919867038726807,0.6986607142857143,0.7507440476190477
6.459285736083984,2.1507132053375244,0.6919642857142857,0.7522321428571429
6.201908588409424,2.4759223461151123,0.6785714285714286,0.7566964285714286
6.333444118499756,2.375459671020508,0.6785714285714286,0.7581845238095238
6.331286430358887,2.301301956176758,0.6651785714285714,0.7425595238095238
5.953581809997559,2.2176153659820557,0.671875,0.7447916666666666
6.194297790527344,2.256791114807129,0.6852678571428571,0.7485119047619048
6.020348072052002,2.4235692024230957,0.6785714285714286,0.7492559523809523
6.058805465698242,2.345541000366211,0.6741071428571429,0.7470238095238095
6.074321269989014,2.1812021732330322,0.6808035714285714,0.7425595238095238
5.930728912353516,2.0777907371520996,0.6741071428571429,0.7462797619047619
5.963810443878174,2.000908374786377,0.7008928571428571,0.7522321428571429
5.92597770690918,2.002941608428955,0.6897321428571429,0.7596726190476191
5.897593021392822,2.01543927192688,0.7008928571428571,0.7611607142857143
5.8074517250061035,2.10085129737854,0.6986607142857143,0.7641369047619048
5.792582035064697,2.0490763187408447,0.6852678571428571,0.7589285714285714
5.797822952270508,1.9789488315582275,0.6808035714285714,0.7641369047619048
5.932551860809326,2.0944902896881104,0.6785714285714286,0.7626488095238095
5.690395832061768,2.085360050201416,0.6808035714285714,0.7626488095238095
5.476337432861328,2.063004970550537,0.6852678571428571,0.7626488095238095
5.4460062980651855,2.0342628955841064,0.6964285714285714,0.7589285714285714
5.512853622436523,1.980541467666626,0.7053571428571429,0.7641369047619048
5.415277004241943,1.9358856678009033,0.7075892857142857,0.7715773809523809
5.442394256591797,1.9031258821487427,0.7053571428571429,0.7686011904761905
5.3898539543151855,1.9119913578033447,0.7098214285714286,0.7693452380952381
5.349976062774658,1.9475409984588623,0.7098214285714286,0.7745535714285714
5.2478227615356445,1.945034384727478,0.7098214285714286,0.7700892857142857
5.302095413208008,1.8786060810089111,0.7165178571428571,0.7723214285714286
5.22052526473999,1.8741803169250488,0.7075892857142857,0.7782738095238095
5.744234085083008,1.8813130855560303,0.7075892857142857,0.7775297619047619
5.263891220092773,1.8719562292099,0.7165178571428571,0.7790178571428571
5.272470474243164,1.9187252521514893,0.7232142857142857,0.7775297619047619
5.458842754364014,1.9114441871643066,0.7209821428571429,0.7805059523809523
5.245022773742676,1.9193726778030396,0.7321428571428571,0.7819940476190477
4.891812801361084,1.847702145576477,0.7142857142857143,0.7842261904761905
5.044233798980713,1.8434721231460571,0.7120535714285714,0.7819940476190477
4.851949691772461,1.7898902893066406,0.7276785714285714,0.7938988095238095
5.095090389251709,1.7690895795822144,0.7299107142857143,0.7946428571428571
4.984267234802246,1.7154862880706787,0.75,0.8072916666666666
4.7715744972229,1.978018879890442,0.734375,0.8058035714285714
4.689626693725586,2.095789909362793,0.7433035714285714,0.8072916666666666
4.93120002746582,1.7845027446746826,0.7455357142857143,0.8043154761904762
6.148983001708984,3.452979564666748,0.6763392857142857,0.7537202380952381
4.636158466339111,1.8067600727081299,0.7366071428571429,0.7998511904761905
6.127551078796387,2.067744493484497,0.7075892857142857,0.7693452380952381
5.37908935546875,2.100520133972168,0.71875,0.796875
6.046743869781494,2.199866771697998,0.7477678571428571,0.7991071428571429
5.121336460113525,1.6684184074401855,0.7924107142857143,0.8214285714285714
4.854001522064209,1.6871073246002197,0.7834821428571429,0.8303571428571429
4.702304840087891,2.847966432571411,0.7388392857142857,0.7998511904761905
4.789977550506592,4.289205551147461,0.6540178571428571,0.7232142857142857
4.481050491333008,4.1522955894470215,0.640625,0.7291666666666666
4.6878252029418945,2.697481632232666,0.7120535714285714,0.7879464285714286
4.6456427574157715,2.3126001358032227,0.7232142857142857,0.7946428571428571
4.199942111968994,1.9113911390304565,0.7410714285714286,0.8288690476190477
4.691581726074219,1.8341965675354004,0.7477678571428571,0.8095238095238095
4.339095115661621,1.5053843259811401,0.8125,0.8534226190476191
4.046145915985107,1.5265214443206787,0.8191964285714286,0.8556547619047619
4.2689080238342285,1.4579933881759644,0.8125,0.8571428571428571
4.1660966873168945,1.68662428855896,0.78125,0.84375
4.05308723449707,1.593493938446045,0.7901785714285714,0.8430059523809523
3.968269109725952,1.5756237506866455,0.8125,0.8519345238095238
3.8349838256835938,1.6269862651824951,0.8080357142857143,0.8511904761904762
3.677506446838379,1.602338194847107,0.7834821428571429,0.84375
3.7553415298461914,1.5014455318450928,0.8125,0.8519345238095238
3.701613426208496,1.4975287914276123,0.8080357142857143,0.8616071428571429
3.621037006378174,1.4317235946655273,0.8214285714285714,0.8697916666666666
3.834571123123169,1.5123682022094727,0.8013392857142857,0.8541666666666666
3.53702974319458,1.6997109651565552,0.7790178571428571,0.8422619047619048
3.4065470695495605,1.9282960891723633,0.7767857142857143,0.8303571428571429
3.549315929412842,1.4479823112487793,0.8303571428571429,0.8787202380952381
3.26241397857666,1.4244000911712646,0.8370535714285714,0.8794642857142857
2.8755247592926025,1.332628846168518,0.84375,0.8861607142857143
3.1288177967071533,1.4462908506393433,0.8348214285714286,0.8816964285714286
3.037046432495117,1.444535255432129,0.8415178571428571,0.8891369047619048
2.836721658706665,1.3813793659210205,0.8526785714285714,0.9032738095238095
2.927687883377075,1.5095340013504028,0.8325892857142857,0.8973214285714286
2.6262357234954834,1.8451917171478271,0.8102678571428571,0.8683035714285714
2.6176562309265137,1.3703479766845703,0.8348214285714286,0.8973214285714286
2.6062891483306885,1.415542721748352,0.8526785714285714,0.9055059523809523
2.5889127254486084,1.4232209920883179,0.8482142857142857,0.9136904761904762
2.4708194732666016,1.4362192153930664,0.8370535714285714,0.8854166666666666
2.092017889022827,1.3789594173431396,0.8526785714285714,0.9114583333333334
2.4062325954437256,1.252315640449524,0.8571428571428571,0.9241071428571429
2.19574236869812,1.2877159118652344,0.8683035714285714,0.9174107142857143
2.0959959030151367,1.4209232330322266,0.8415178571428571,0.9077380952380952
2.4168691635131836,1.5013052225112915,0.84375,0.9114583333333334
2.1379709243774414,1.4554600715637207,0.84375,0.9255952380952381
1.831223726272583,1.396127462387085,0.84375,0.9255952380952381
2.0197176933288574,1.3788838386535645,0.8727678571428571,0.9360119047619048
1.9302833080291748,1.6881135702133179,0.8415178571428571,0.9226190476190477
1.8062314987182617,1.9720450639724731,0.8125,0.9017857142857143
1.7103205919265747,1.4348700046539307,0.84375,0.9278273809523809
1.576816201210022,1.555253267288208,0.8303571428571429,0.9203869047619048
1.7242637872695923,1.4101554155349731,0.8683035714285714,0.9278273809523809
1.7562255859375,1.2089853286743164,0.875,0.9590773809523809
1.5057759284973145,1.3242295980453491,0.859375,0.9546130952380952
1.485908031463623,1.5044586658477783,0.859375,0.9516369047619048
1.5981746912002563,1.5627751350402832,0.8482142857142857,0.9389880952380952
1.5457712411880493,1.4624766111373901,0.8482142857142857,0.9441964285714286
1.3200441598892212,1.8603050708770752,0.8147321428571429,0.9181547619047619
1.425175428390503,1.5095783472061157,0.8348214285714286,0.9330357142857143
1.2386060953140259,1.245734453201294,0.8772321428571429,0.9665178571428571
1.3609161376953125,1.5038204193115234,0.8616071428571429,0.9553571428571429
1.3903430700302124,1.7787373065948486,0.8415178571428571,0.9322916666666666
0.9989585876464844,1.436279535293579,0.8504464285714286,0.96875
1.0831472873687744,1.395811915397644,0.8683035714285714,0.9747023809523809
0.9735754132270813,1.7212446928024292,0.8526785714285714,0.9583333333333334
1.2351319789886475,1.8813167810440063,0.8370535714285714,0.9226190476190477
0.8066604137420654,2.0015511512756348,0.8370535714285714,0.9434523809523809
0.9520138502120972,1.74650239944458,0.8571428571428571,0.9694940476190477
0.9417661428451538,1.5026273727416992,0.859375,0.9732142857142857
0.7402653098106384,1.3445563316345215,0.8861607142857143,0.9866071428571429
1.097420334815979,1.4975007772445679,0.8839285714285714,0.9947916666666666
0.8113166689872742,1.524256706237793,0.8638392857142857,0.9836309523809523
0.7039878368377686,1.3981904983520508,0.8772321428571429,0.9925595238095238
0.6646232008934021,1.7859236001968384,0.84375,0.9665178571428571
0.7489441633224487,2.3780276775360107,0.8236607142857143,0.9360119047619048
0.6665832996368408,1.9278846979141235,0.8638392857142857,0.9866071428571429
0.5924586057662964,1.7334067821502686,0.8727678571428571,0.9910714285714286
0.7169617414474487,1.7055189609527588,0.8504464285714286,0.9828869047619048
0.6986017227172852,1.7677066326141357,0.8638392857142857,0.9717261904761905
0.9481285810470581,1.6397305727005005,0.8772321428571429,0.9866071428571429
1.1229043006896973,1.771217942237854,0.8526785714285714,0.9813988095238095
2.550757646560669,2.9116764068603516,0.7633928571428571,0.8705357142857143
2.035679340362549,3.133859634399414,0.7633928571428571,0.9025297619047619
2.2599716186523438,1.9443281888961792,0.8549107142857143,0.96875
2.6445682048797607,2.2175846099853516,0.8526785714285714,0.9620535714285714
1.8581039905548096,2.424456834793091,0.8080357142857143,0.9315476190476191
1.7122151851654053,1.7078338861465454,0.8303571428571429,0.9352678571428571
2.0855345726013184,1.9329720735549927,0.8125,0.9122023809523809
1.873939871788025,1.732633352279663,0.8348214285714286,0.9568452380952381
1.7782891988754272,1.7002466917037964,0.8325892857142857,0.9315476190476191
1.7757594585418701,1.5794172286987305,0.8526785714285714,0.9375
1.3632707595825195,1.4694013595581055,0.859375,0.9590773809523809
1.3428092002868652,1.6426550149917603,0.84375,0.9605654761904762
1.3845562934875488,1.2633862495422363,0.8705357142857143,0.9575892857142857
0.9689761996269226,1.357107162475586,0.8772321428571429,0.9747023809523809
0.9257875084877014,1.3199187517166138,0.8660714285714286,0.9910714285714286
0.9175714254379272,1.4136549234390259,0.8705357142857143,0.9851190476190477
1.032515048980713,1.7874019145965576,0.8526785714285714,0.9836309523809523
0.7674621939659119,1.988837718963623,0.8459821428571429,0.9627976190476191
0.8599473834037781,2.3281829357147217,0.8236607142857143,0.9412202380952381
0.6768907904624939,1.8026556968688965,0.8571428571428571,0.9732142857142857
0.6298667192459106,2.017717123031616,0.8504464285714286,0.9761904761904762
0.8321477174758911,2.162231206893921,0.828125,0.9813988095238095
0.5790075659751892,1.5959464311599731,0.8638392857142857,0.9925595238095238
0.4635583758354187,1.4276618957519531,0.8861607142857143,0.9940476190476191
0.6873853206634521,1.562086820602417,0.8638392857142857,0.9895833333333334
0.47799140214920044,1.6865627765655518,0.8526785714285714,0.9851190476190477
0.385110080242157,1.5933001041412354,0.8616071428571429,0.9940476190476191
0.40585771203041077,2.170435905456543,0.8415178571428571,0.9836309523809523
0.4253658652305603,1.7788912057876587,0.8772321428571429,0.9933035714285714
0.38184282183647156,1.6697964668273926,0.8660714285714286,0.9962797619047619
0.42270293831825256,1.5224307775497437,0.8772321428571429,0.9970238095238095
0.3177463710308075,1.5968209505081177,0.8772321428571429,0.9970238095238095
0.36518603563308716,1.755002737045288,0.8616071428571429,0.9970238095238095
0.27514058351516724,1.8454585075378418,0.8526785714285714,0.9947916666666666
0.42968979477882385,2.0096309185028076,0.8459821428571429,0.9925595238095238
0.2403983622789383,1.9529790878295898,0.8571428571428571,0.9962797619047619
0.35550567507743835,1.7385143041610718,0.8839285714285714,0.9992559523809523
0.27234506607055664,1.7799484729766846,0.8772321428571429,0.9992559523809523
0.3110660910606384,1.634344220161438,0.8816964285714286,0.9970238095238095
0.18315759301185608,1.5862118005752563,0.8839285714285714,0.9977678571428571
0.18036401271820068,1.5172016620635986,0.8727678571428571,0.9985119047619048
0.23166902363300323,1.500532627105713,0.8772321428571429,1.0
0.17157964408397675,1.5653245449066162,0.875,1.0
0.37465882301330566,1.525341510772705,0.8816964285714286,1.0
0.21500808000564575,1.7248179912567139,0.8616071428571429,1.0
0.24497678875923157,1.8294711112976074,0.8526785714285714,0.9992559523809523
0.33409592509269714,2.028164863586426,0.8526785714285714,0.9992559523809523
