loss_train,loss_val,accuracy_val,accuracy_train
12.23823070526123,4.398974418640137,0.046875,0.10416666666666667
6.186310291290283,1.9404966831207275,0.44419642857142855,0.43973214285714285
7.588106632232666,2.672901153564453,0.44419642857142855,0.44494047619047616
5.6371612548828125,1.8158267736434937,0.44419642857142855,0.4479166666666667
5.422956466674805,1.6098456382751465,0.44419642857142855,0.4427083333333333
4.855110168457031,1.48886239528656,0.43973214285714285,0.44345238095238093
4.527891635894775,1.691909670829773,0.44642857142857145,0.4427083333333333
3.8754994869232178,1.280012845993042,0.44419642857142855,0.44494047619047616
3.9268720149993896,1.2899901866912842,0.4375,0.44419642857142855
3.94008207321167,1.2230466604232788,0.44642857142857145,0.44568452380952384
3.6220812797546387,1.2006796598434448,0.44419642857142855,0.4486607142857143
3.6034457683563232,1.2633659839630127,0.4419642857142857,0.44345238095238093
3.3505568504333496,1.1649014949798584,0.44642857142857145,0.44345238095238093
3.2804226875305176,1.0778944492340088,0.4419642857142857,0.4427083333333333
3.065676212310791,1.0420098304748535,0.4419642857142857,0.44568452380952384
3.068509817123413,1.016713261604309,0.44419642857142855,0.4427083333333333
2.957420587539673,1.0213847160339355,0.43973214285714285,0.44345238095238093
2.958564281463623,0.9678304195404053,0.44642857142857145,0.4412202380952381
2.786679983139038,0.9403632879257202,0.45535714285714285,0.45982142857142855
2.8455021381378174,0.9005743265151978,0.5044642857142857,0.5171130952380952
2.6098597049713135,0.874012291431427,0.5066964285714286,0.515625
2.5612637996673584,0.837207019329071,0.5089285714285714,0.5200892857142857
2.460904836654663,0.8200105428695679,0.5089285714285714,0.5171130952380952
2.3811264038085938,0.7994161248207092,0.5066964285714286,0.5223214285714286
2.3241846561431885,0.761258065700531,0.515625,0.5282738095238095
2.3144309520721436,0.7662531733512878,0.5044642857142857,0.5208333333333334
2.3038747310638428,0.7463249564170837,0.5111607142857143,0.5230654761904762
2.2009382247924805,0.7460936307907104,0.5066964285714286,0.5260416666666666
2.0598766803741455,0.7327572107315063,0.5089285714285714,0.5305059523809523
2.059253215789795,0.7217861413955688,0.5446428571428571,0.5528273809523809
2.0021278858184814,0.7124971151351929,0.5982142857142857,0.6138392857142857
1.9793859720230103,0.700356662273407,0.5803571428571429,0.6264880952380952
1.9203510284423828,0.685788631439209,0.6383928571428571,0.6815476190476191
1.8693639039993286,0.6494036316871643,0.6607142857142857,0.6971726190476191
1.8087761402130127,0.6196537017822266,0.6852678571428571,0.7165178571428571
1.7162303924560547,0.5876025557518005,0.6897321428571429,0.7127976190476191
1.6491577625274658,0.5537921190261841,0.6852678571428571,0.7038690476190477
1.5620912313461304,0.5222216248512268,0.6919642857142857,0.7083333333333334
1.5145864486694336,0.49193310737609863,0.6919642857142857,0.7150297619047619
1.4383810758590698,0.4931906461715698,0.7053571428571429,0.7306547619047619
1.3269799947738647,0.47539377212524414,0.7120535714285714,0.7433035714285714
1.4659887552261353,0.4650079607963562,0.7053571428571429,0.7202380952380952
1.2335084676742554,0.4102438688278198,0.7142857142857143,0.7313988095238095
1.2614787817001343,0.3771345317363739,0.7075892857142857,0.7336309523809523
1.1904716491699219,0.38852658867836,0.7209821428571429,0.7514880952380952
1.244541883468628,0.3807200491428375,0.6741071428571429,0.7440476190476191
1.1316144466400146,0.39878377318382263,0.6517857142857143,0.7247023809523809
